"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Georgia","GEO","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136.58702","191.63331","173.30226","190.8877","195.39174","241.59731","","","","","",
"Ghana","GHA","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.92775","","","29.51619","","","","","28.65432","","","","","","","","",
"Gibraltar","GIB","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia","GMB","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.39328","113.77486","","398.7778","","","","","","","88.81213","","","","","",
"Guinea-Bissau","GNB","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea Ecuatorial","GNQ","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grecia","GRC","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","390.61064","","529.45348","","865.45397","","820.65293","","752.83308","","","","","","585.09777","","","","","","","","","","","","",
"Granada","GRD","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Groenlandia","GRL","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.76738","53.08043","79.35388","142.45265","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.61391","11.71902","37.22539","34.05579","16.834","18.65976","14.31553","18.07374","23.08311","26.37655","25.59617","26.65368","20.39613","10.95789","","","","","",
